Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)uithoorn(?:[^a-zA-Z]|\b),Uithoorn,451,11206,1,16,0.0625
(?:[^a-zA-Z]|\b)uithuizen(?:[^a-zA-Z]|\b),Uithuizen,43,11137,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)uithuizermeeden(?:[^a-zA-Z]|\b),Uithuizermeeden,44,10246,0,2,0.0
(?:[^a-zA-Z]|\b)ulestraten(?:[^a-zA-Z]|\b),Ulestraten,979,11220,0,0,0.0
(?:[^a-zA-Z]|\b)ulrum(?:[^a-zA-Z]|\b),Ulrum,45,10180,2,6,0.3333333333333333
(?:[^a-zA-Z]|\b)urk(?:[^a-zA-Z]|\b),Urk,184,10783,2,15,0.13333333333333333
(?:[^a-zA-Z]|\b)urmond(?:[^a-zA-Z]|\b),Urmond,980,10700,0,3,0.0
(?:[^a-zA-Z]|\b)ursem(?:[^a-zA-Z]|\b),Ursem,452,10696,0,0,0.0
(?:[^a-zA-Z]|\b)usquert(?:[^a-zA-Z]|\b),Usquert,46,11035,1,1,1.0
(?:[^a-zA-Z]|\b)utingeradeel(?:[^a-zA-Z]|\b),Utingeradeel,95,10140,0,3,0.0
(?:[^a-zA-Z]|\b)u.?trecht(?:[^a-zA-Z]|\b),Utrecht,344,10722,298,1261,0.23632038065027755
(?:[^a-zA-Z]|\b)vaals(?:[^a-zA-Z]|\b),Vaals,981,10007,0,8,0.0
(?:[^a-zA-Z]|\b)valburg(?:[^a-zA-Z]|\b),Valburg,283,11071,1,16,0.0625
(?:[^a-zA-Z]|\b)valkenburg(?:[^a-zA-Z]|\b),Valkenburg (L.),1252,11077,1,33,0.030303030303030304
(?:[^a-zA-Z]|\b)valkenburg(?:[^a-zA-Z]|\b),Valkenburg (ZH.),619,10028,1,33,0.030303030303030304
(?:[^a-zA-Z]|\b)valkenswaard(?:[^a-zA-Z]|\b),Valkenswaard,858,11031,0,7,0.0
(?:[^a-zA-Z]|\b)varik(?:[^a-zA-Z]|\b),Varik,284,11064,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)veen(?:[^a-zA-Z]|\b),Veen,859,10015,17,262,0.0648854961832061
(?:[^a-zA-Z]|\b)veendam(?:[^a-zA-Z]|\b),Veendam,47,11292,5,37,0.13513513513513514
(?:[^a-zA-Z]|\b)veenendaal(?:[^a-zA-Z]|\b),Veenendaal,345,11052,2,32,0.0625
(?:[^a-zA-Z]|\b)veere(?:[^a-zA-Z]|\b),Veere,717,10369,0,30,0.0
(?:[^a-zA-Z]|\b)veghel(?:[^a-zA-Z]|\b),Veghel,860,10985,0,7,0.0
(?:[^a-zA-Z]|\b)veldhoven(?:[^a-zA-Z]|\b),Veldhoven en Meerveldhoven,1206,10071,0,2,0.0
(?:[^a-zA-Z]|\b)veldhuizen(?:[^a-zA-Z]|\b),Veldhuizen,1207,10713,2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)velp(?:[^a-zA-Z]|\b),Velp,1208,10170,0,12,0.0
(?:[^a-zA-Z]|\b)vel(z|s)en(?:[^a-zA-Z]|\b),Velsen,453,10620,18,67,0.26865671641791045
(?:[^a-zA-Z]|\b)venhuizen(?:[^a-zA-Z]|\b),Venhuizen,454,10433,0,0,0.0
(?:[^a-zA-Z]|\b)venlo(?:[^a-zA-Z]|\b),Venlo,983,10477,28,159,0.1761006289308176
(?:[^a-zA-Z]|\b)venray(?:[^a-zA-Z]|\b),Venray,984,11222,0,2,0.0
(?:[^a-zA-Z]|\b)vesse(m|m.?.?wintelre.?e?n?.?knegsel)(?:[^a-zA-Z]|\b),"Vessem, Wintelre en Knegsel",862,11414,0,0,0.0
(?:[^a-zA-Z]|\b)veur(?:[^a-zA-Z]|\b),Veur,1209,10366,8,25,0.32
(?:[^a-zA-Z]|\b)vianen(?:[^a-zA-Z]|\b),Vianen,620,10887,2,28,0.07142857142857142
(?:[^a-zA-Z]|\b)vierlingsbeek(?:[^a-zA-Z]|\b),Vierlingsbeek,863,10066,0,2,0.0
(?:[^a-zA-Z]|\b)vierpolders(?:[^a-zA-Z]|\b),Vierpolders,621,11056,1,9,0.1111111111111111
(?:[^a-zA-Z]|\b)vinkevee(n|n.?e?n?.?waverveen)(?:[^a-zA-Z]|\b),Vinkeveen en Waverveen,346,11048,13,32,0.40625
(?:[^a-zA-Z]|\b)vlaardingen(?:[^a-zA-Z]|\b),Vlaardingen,622,10811,13,115,0.11304347826086956
(?:[^a-zA-Z]|\b)vlaardinger.?ambacht(?:[^a-zA-Z]|\b),Vlaardinger-Ambacht,1210,10790,1,12,0.08333333333333333
(?:[^a-zA-Z]|\b)vlagtwedde(?:[^a-zA-Z]|\b),Vlagtwedde,48,11249,0,0,0.0
(?:[^a-zA-Z]|\b)vledder(?:[^a-zA-Z]|\b),Vledder,132,11120,2,5,0.4
(?:[^a-zA-Z]|\b)vleuten(?:[^a-zA-Z]|\b),Vleuten,1211,10658,4,116,0.034482758620689655
(?:[^a-zA-Z]|\b)vlieland(?:[^a-zA-Z]|\b),Vlieland,96,10211,0,4,0.0
(?:[^a-zA-Z]|\b)vlierden(?:[^a-zA-Z]|\b),Vlierden,1212,10268,0,4,0.0
(?:[^a-zA-Z]|\b)vl(ij|y)men(?:[^a-zA-Z]|\b),Vlijmen,864,11293,6,19,0.3157894736842105
(?:[^a-zA-Z]|\b)vlissingen(?:[^a-zA-Z]|\b),Vlissingen,718,10270,31,357,0.08683473389355742
(?:[^a-zA-Z]|\b)vlist(?:[^a-zA-Z]|\b),Vlist,623,11174,8,25,0.32
(?:[^a-zA-Z]|\b)vlodrop(?:[^a-zA-Z]|\b),Vlodrop,985,10644,0,1,0.0
(?:[^a-zA-Z]|\b)voerenda(e|a)l(?:[^a-zA-Z]|\b),Voerendaal,986,11341,0,0,0.0
(?:[^a-zA-Z]|\b)voorburg(?:[^a-zA-Z]|\b),Voorburg,624,11103,11,69,0.15942028985507245
(?:[^a-zA-Z]|\b)voorhout(?:[^a-zA-Z]|\b),Voorhout,625,10017,11,46,0.2391304347826087
(?:[^a-zA-Z]|\b)voorschoten(?:[^a-zA-Z]|\b),Voorschoten,626,10537,9,38,0.23684210526315788
(?:[^a-zA-Z]|\b)voorst(?:[^a-zA-Z]|\b),Voorst,285,10912,6,78,0.07692307692307693
(?:[^a-zA-Z]|\b)vorden(?:[^a-zA-Z]|\b),Vorden,286,10957,5,25,0.2
(?:[^a-zA-Z]|\b)vreeland(?:[^a-zA-Z]|\b),Vreeland,1213,10898,0,7,0.0
(?:[^a-zA-Z]|\b)vreesw(ij|y)k(?:[^a-zA-Z]|\b),Vreeswijk,348,10441,11,42,0.2619047619047619
(?:[^a-zA-Z]|\b)vries(?:[^a-zA-Z]|\b),Vries,133,10630,7,325,0.021538461538461538
(?:[^a-zA-Z]|\b)vriezenveen(?:[^a-zA-Z]|\b),Vriezenveen,186,10643,0,5,0.0
(?:[^a-zA-Z]|\b)vr(ij|y)enban(?:[^a-zA-Z]|\b),Vrijenban,1215,10853,2,22,0.09090909090909091
(?:[^a-zA-Z]|\b)vr(ij|y)hoeve.?cappelle(?:[^a-zA-Z]|\b),Vrijhoeve-Capelle,1216,10870,0,0,0.0
(?:[^a-zA-Z]|\b)vrouwenpolder(?:[^a-zA-Z]|\b),Vrouwenpolder,1214,10635,0,1,0.0
(?:[^a-zA-Z]|\b)vught(?:[^a-zA-Z]|\b),Vught,865,11224,2,15,0.13333333333333333
(?:[^a-zA-Z]|\b)vuren(?:[^a-zA-Z]|\b),Vuren,287,11376,7,66,0.10606060606060606
(?:[^a-zA-Z]|\b)waalre(?:[^a-zA-Z]|\b),Waalre,866,10959,0,0,0.0
(?:[^a-zA-Z]|\b)waalw(ij|y)k(?:[^a-zA-Z]|\b),Waalwijk,867,11359,11,39,0.28205128205128205
(?:[^a-zA-Z]|\b)waarde(?:[^a-zA-Z]|\b),Waarde,721,10082,44,553,0.07956600361663653
(?:[^a-zA-Z]|\b)waardenburg(?:[^a-zA-Z]|\b),Waardenburg,288,10238,2,7,0.2857142857142857
(?:[^a-zA-Z]|\b)waarder(?:[^a-zA-Z]|\b),Waarder,1217,10830,5,23,0.21739130434782608
(?:[^a-zA-Z]|\b)wadeno(ij|y)en(?:[^a-zA-Z]|\b),Wadenoijen,1218,10201,1,1,1.0
(?:[^a-zA-Z]|\b)wageningen(?:[^a-zA-Z]|\b),Wageningen,289,11010,5,76,0.06578947368421052
(?:[^a-zA-Z]|\b)wamel(?:[^a-zA-Z]|\b),Wamel,290,10042,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)wanneperveen(?:[^a-zA-Z]|\b),Wanneperveen,187,10105,0,0,0.0
(?:[^a-zA-Z]|\b)wanroo?(ij|y)(?:[^a-zA-Z]|\b),Wanroij,868,10265,0,0,0.0
(?:[^a-zA-Z]|\b)wanssum(?:[^a-zA-Z]|\b),Wanssum,987,10991,0,7,0.0
(?:[^a-zA-Z]|\b)warder(?:[^a-zA-Z]|\b),Warder,455,11073,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)warffum(?:[^a-zA-Z]|\b),Warffum,49,10498,0,0,0.0
(?:[^a-zA-Z]|\b)warmenhuizen(?:[^a-zA-Z]|\b),Warmenhuizen,456,10221,0,1,0.0
(?:[^a-zA-Z]|\b)warmond(?:[^a-zA-Z]|\b),Warmond,628,10204,2,19,0.10526315789473684
(?:[^a-zA-Z]|\b)warnsveld(?:[^a-zA-Z]|\b),Warnsveld,291,10838,1,1,1.0
(?:[^a-zA-Z]|\b)waspik(?:[^a-zA-Z]|\b),Waspik,869,10402,1,14,0.07142857142857142
(?:[^a-zA-Z]|\b)wassenaar(?:[^a-zA-Z]|\b),Wassenaar,629,10164,16,100,0.16
(?:[^a-zA-Z]|\b)watergraafsmeer(?:[^a-zA-Z]|\b),Watergraafsmeer,1219,11122,0,0,0.0
(?:[^a-zA-Z]|\b)wateringen(?:[^a-zA-Z]|\b),Wateringen,630,11329,1,19,0.05263157894736842
(?:[^a-zA-Z]|\b)waterlandkerkje(?:[^a-zA-Z]|\b),Waterlandkerkje,722,10352,0,2,0.0
(?:[^a-zA-Z]|\b)wedde(?:[^a-zA-Z]|\b),Wedde,1220,10247,0,12,0.0
(?:[^a-zA-Z]|\b)weerselo(?:[^a-zA-Z]|\b),Weerselo,188,10893,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)weert(?:[^a-zA-Z]|\b),Weert,988,11081,2,14,0.14285714285714285
(?:[^a-zA-Z]|\b)weesp(?:[^a-zA-Z]|\b),Weesp,457,10773,5,40,0.125
(?:[^a-zA-Z]|\b)weesperkarspel(?:[^a-zA-Z]|\b),Weesperkarspel,1221,10377,2,20,0.1
(?:[^a-zA-Z]|\b)wehl(?:[^a-zA-Z]|\b),Wehl,292,11116,5,6,0.8333333333333334
(?:[^a-zA-Z]|\b)wemeldinge(?:[^a-zA-Z]|\b),Wemeldinge,723,11145,3,13,0.23076923076923078
(?:[^a-zA-Z]|\b)werkendam(?:[^a-zA-Z]|\b),Werkendam,870,10078,8,45,0.17777777777777778
(?:[^a-zA-Z]|\b)werkhoven(?:[^a-zA-Z]|\b),Werkhoven,1223,11299,1,14,0.07142857142857142
(?:[^a-zA-Z]|\b)wervershoof(?:[^a-zA-Z]|\b),Wervershoof,459,11270,0,0,0.0
(?:[^a-zA-Z]|\b)wessem(?:[^a-zA-Z]|\b),Wessem,989,10127,0,9,0.0
(?:[^a-zA-Z]|\b)westbroek(?:[^a-zA-Z]|\b),Westbroek,1224,10145,0,3,0.0
(?:[^a-zA-Z]|\b)westdongeradeel(?:[^a-zA-Z]|\b),Westdongeradeel,97,10129,1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)westdorpe(?:[^a-zA-Z]|\b),Westdorpe,724,10915,0,10,0.0
(?:[^a-zA-Z]|\b)westerbork(?:[^a-zA-Z]|\b),Westerbork,134,11095,1,4,0.25
(?:[^a-zA-Z]|\b)westerhoven(?:[^a-zA-Z]|\b),Westerhoven,871,11041,0,0,0.0
(?:[^a-zA-Z]|\b)westervoort(?:[^a-zA-Z]|\b),Westervoort,293,11085,6,37,0.16216216216216217
(?:[^a-zA-Z]|\b)westkapelle(?:[^a-zA-Z]|\b),Westkapelle,726,10931,0,10,0.0
(?:[^a-zA-Z]|\b)westmaas(?:[^a-zA-Z]|\b),Westmaas,631,10695,1,11,0.09090909090909091
(?:[^a-zA-Z]|\b)weststellingwerf(?:[^a-zA-Z]|\b),Weststellingwerf,98,11322,1,2,0.5
(?:[^a-zA-Z]|\b)westwoud(?:[^a-zA-Z]|\b),Westwoud,460,11101,0,0,0.0
(?:[^a-zA-Z]|\b)westzaan(?:[^a-zA-Z]|\b),Westzaan,461,11381,3,13,0.23076923076923078
(?:[^a-zA-Z]|\b)wierden(?:[^a-zA-Z]|\b),Wierden,189,10676,3,36,0.08333333333333333
(?:[^a-zA-Z]|\b)wieringen(?:[^a-zA-Z]|\b),Wieringen,462,11277,1,14,0.07142857142857142
(?:[^a-zA-Z]|\b)wieringerwaard(?:[^a-zA-Z]|\b),Wieringerwaard,464,11164,0,6,0.0
(?:[^a-zA-Z]|\b)w(ij|y)chen(?:[^a-zA-Z]|\b),Wijchen,296,10723,1,4,0.25
(?:[^a-zA-Z]|\b)w(ij|y)denes(?:[^a-zA-Z]|\b),Wijdenes,469,10631,0,3,0.0
(?:[^a-zA-Z]|\b)w(ij|y)dewormer(?:[^a-zA-Z]|\b),Wijdewormer,470,10434,0,0,0.0
(?:[^a-zA-Z]|\b)w(ij|y)he(?:[^a-zA-Z]|\b),Wijhe,190,10888,7,49,0.14285714285714285
(?:[^a-zA-Z]|\b)w(ij|y)k.?aan.?zee.?en.?duin(?:[^a-zA-Z]|\b),Wijk aan Zee en Duin,1229,11366,0,0,0.0
(?:[^a-zA-Z]|\b)w(ij|y)k.?b(ij|y).?duurstede(?:[^a-zA-Z]|\b),Wijk bij Duurstede,352,10760,6,40,0.15
(?:[^a-zA-Z]|\b)w(ij|y)(k|k.?e?n?.?aalburg)(?:[^a-zA-Z]|\b),Wijk en Aalburg,876,11084,37,642,0.05763239875389408
(?:[^a-zA-Z]|\b)w(ij|y)lre(?:[^a-zA-Z]|\b),Wijlre,991,10131,0,0,0.0
(?:[^a-zA-Z]|\b)w(ij|y)nandsrade(?:[^a-zA-Z]|\b),Wijnandsrade,992,10992,0,0,0.0
(?:[^a-zA-Z]|\b)w(ij|y)ngaarden(?:[^a-zA-Z]|\b),Wijngaarden,634,10263,2,49,0.04081632653061224
(?:[^a-zA-Z]|\b)wildervank(?:[^a-zA-Z]|\b),Wildervank,1225,10825,8,18,0.4444444444444444
(?:[^a-zA-Z]|\b)willemstad(?:[^a-zA-Z]|\b),Willemstad,872,10827,4,36,0.1111111111111111
(?:[^a-zA-Z]|\b)willeskop(?:[^a-zA-Z]|\b),Willeskop,349,10758,3,16,0.1875
(?:[^a-zA-Z]|\b)willige.?langerak(?:[^a-zA-Z]|\b),Willige-Langerak,1226,10368,0,4,0.0
(?:[^a-zA-Z]|\b)wilnis(?:[^a-zA-Z]|\b),Wilnis,350,10365,19,40,0.475
(?:[^a-zA-Z]|\b)wilsum(?:[^a-zA-Z]|\b),Wilsum,1227,10194,0,0,0.0
(?:[^a-zA-Z]|\b)winkel(?:[^a-zA-Z]|\b),Winkel,465,10923,16,166,0.0963855421686747
(?:[^a-zA-Z]|\b)winschoten(?:[^a-zA-Z]|\b),Winschoten,52,10453,9,64,0.140625
(?:[^a-zA-Z]|\b)winsum(?:[^a-zA-Z]|\b),Winsum,53,11135,0,9,0.0
(?:[^a-zA-Z]|\b)wintersw(ij|y)k(?:[^a-zA-Z]|\b),Winterswijk,294,11119,2,7,0.2857142857142857
(?:[^a-zA-Z]|\b)wisch(?:[^a-zA-Z]|\b),Wisch,295,10318,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)wissenkerke(?:[^a-zA-Z]|\b),Wissekerke,1253,10243,0,5,0.0
(?:[^a-zA-Z]|\b)wittem(?:[^a-zA-Z]|\b),Wittem,990,11371,0,1,0.0
(?:[^a-zA-Z]|\b)woensdrecht(?:[^a-zA-Z]|\b),Woensdrecht,873,10602,1,15,0.06666666666666667
(?:[^a-zA-Z]|\b)woensel(?:[^a-zA-Z]|\b),Woensel,1228,10894,0,0,0.0
(?:[^a-zA-Z]|\b)woerden(?:[^a-zA-Z]|\b),Woerden,632,10974,15,94,0.1595744680851064
(?:[^a-zA-Z]|\b)wognum(?:[^a-zA-Z]|\b),Wognum,466,10818,1,1,1.0
(?:[^a-zA-Z]|\b)wolphaartsd(ij|y)k(?:[^a-zA-Z]|\b),Wolphaartsdijk,728,10543,0,1,0.0
(?:[^a-zA-Z]|\b)wonseradeel(?:[^a-zA-Z]|\b),Wonseradeel,99,10454,4,10,0.4
(?:[^a-zA-Z]|\b)workum(?:[^a-zA-Z]|\b),Workum,100,10768,0,63,0.0
(?:[^a-zA-Z]|\b)wormer(?:[^a-zA-Z]|\b),Wormer,467,10648,1,15,0.06666666666666667
(?:[^a-zA-Z]|\b)wormerveer(?:[^a-zA-Z]|\b),Wormerveer,468,10361,3,30,0.1
(?:[^a-zA-Z]|\b)woubrugge(?:[^a-zA-Z]|\b),Woubrugge,633,10461,2,19,0.10526315789473684
(?:[^a-zA-Z]|\b)woudenberg(?:[^a-zA-Z]|\b),Woudenberg,351,11398,0,13,0.0
(?:[^a-zA-Z]|\b)woudrichem(?:[^a-zA-Z]|\b),Woudrichem,874,10282,3,22,0.13636363636363635
(?:[^a-zA-Z]|\b)wouw(?:[^a-zA-Z]|\b),Wouw,875,10808,0,1,0.0
(?:[^a-zA-Z]|\b)w(ij|y)mbritseradeel(?:[^a-zA-Z]|\b),Wymbritseradeel,101,11427,0,12,0.0
(?:[^a-zA-Z]|\b)(ij|y)erseke(?:[^a-zA-Z]|\b),Yerseke,729,11247,0,5,0.0
(?:[^a-zA-Z]|\b)zaamslag(?:[^a-zA-Z]|\b),Zaamslag,731,11173,2,10,0.2
(?:[^a-zA-Z]|\b)zaandam(?:[^a-zA-Z]|\b),Zaandam,471,11044,19,118,0.16101694915254236
(?:[^a-zA-Z]|\b)zaand(ij|y)k(?:[^a-zA-Z]|\b),Zaandijk,472,11404,0,11,0.0
(?:[^a-zA-Z]|\b)zal(k|k.?e?n?.?veecaten)(?:[^a-zA-Z]|\b),Zalk en Veecaten,1232,10633,1,9,0.1111111111111111
(?:[^a-zA-Z]|\b)zandvoort(?:[^a-zA-Z]|\b),Zaltbommel,297,10557,2,10,0.2
(?:[^a-zA-Z]|\b)zeeland(?:[^a-zA-Z]|\b),Zandvoort,473,10910,32,156,0.20512820512820512
(?:[^a-zA-Z]|\b)zeelst(?:[^a-zA-Z]|\b),Zeeland,877,10759,0,0,0.0
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zeelst,1233,10096,7,24,0.2916666666666667
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zegveld,354,10949,7,24,0.2916666666666667
(?:[^a-zA-Z]|\b)zegwaart(?:[^a-zA-Z]|\b),Zegwaart,1234,10185,7,12,0.5833333333333334
(?:[^a-zA-Z]|\b)zeist(?:[^a-zA-Z]|\b),Zeist,355,10324,7,56,0.125
(?:[^a-zA-Z]|\b)zelhem(?:[^a-zA-Z]|\b),Zelhem,298,11159,1,1,1.0
(?:[^a-zA-Z]|\b)zesgehuchten(?:[^a-zA-Z]|\b),Zesgehuchten,1235,10329,0,0,0.0
(?:[^a-zA-Z]|\b)zevenaar(?:[^a-zA-Z]|\b),Zevenaar,299,10938,2,47,0.0425531914893617
(?:[^a-zA-Z]|\b)zevenbergen(?:[^a-zA-Z]|\b),Zevenbergen,878,10046,9,53,0.16981132075471697
(?:[^a-zA-Z]|\b)zevenhoven(?:[^a-zA-Z]|\b),Zevenhoven,635,11317,1,12,0.08333333333333333
(?:[^a-zA-Z]|\b)zevenhui(z|s)en(?:[^a-zA-Z]|\b),Zevenhuizen,636,11377,4,17,0.23529411764705882
(?:[^a-zA-Z]|\b)zierikzee(?:[^a-zA-Z]|\b),Zierikzee,732,10843,19,202,0.09405940594059406
(?:[^a-zA-Z]|\b)Z(ij|y)pe(?:[^a-zA-Z]|\b),Zijpe,476,10004,0,12,0.0
(?:[^a-zA-Z]|\b)zoelen(?:[^a-zA-Z]|\b),Zoelen,300,10897,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)zoetermeer(?:[^a-zA-Z]|\b),Zoetermeer,637,10766,11,25,0.44
(?:[^a-zA-Z]|\b)zoeterwoude(?:[^a-zA-Z]|\b),Zoeterwoude,638,11074,6,23,0.2608695652173913
(?:[^a-zA-Z]|\b)zonnemaire(?:[^a-zA-Z]|\b),Zonnemaire,1236,10040,0,2,0.0
(?:[^a-zA-Z]|\b)zoutelande(?:[^a-zA-Z]|\b),Zoutelande,1237,10779,0,17,0.0
(?:[^a-zA-Z]|\b)zuid.?.?en.?noord.?Schermer(?:[^a-zA-Z]|\b),Zuid- en Noord-Schermer,474,11311,0,0,0.0
(?:[^a-zA-Z]|\b)zuid.?be(ij|y)erland(?:[^a-zA-Z]|\b),Zuid-Beijerland,639,10917,1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)zuidbroek(?:[^a-zA-Z]|\b),Zuidbroek (Gr.),1240,11282,2,5,0.4
(?:[^a-zA-Z]|\b)zuidd?orpe?(?:[^a-zA-Z]|\b),Zuiddorpe,734,11087,0,3,0.0
(?:[^a-zA-Z]|\b)zuidhorn(?:[^a-zA-Z]|\b),Zuidhorn,56,10021,1,5,0.2
(?:[^a-zA-Z]|\b)zuidland(?:[^a-zA-Z]|\b),Zuidland,640,10316,2,22,0.09090909090909091
(?:[^a-zA-Z]|\b)zuid.?laren(?:[^a-zA-Z]|\b),Zuidlaren,136,10002,0,5,0.0
(?:[^a-zA-Z]|\b)zuid.?scharwoude(?:[^a-zA-Z]|\b),Zuid-Scharwoude,1238,10159,0,1,0.0
(?:[^a-zA-Z]|\b)zuid.?waddin(x|ks)veen(?:[^a-zA-Z]|\b),Zuid-Waddinxveen,1239,10081,2,17,0.11764705882352941
(?:[^a-zA-Z]|\b)zuidwolde(?:[^a-zA-Z]|\b),Zuidwolde,137,10262,0,3,0.0
(?:[^a-zA-Z]|\b)zuidzande(?:[^a-zA-Z]|\b),Zuidzande,735,10437,0,3,0.0
(?:[^a-zA-Z]|\b)zuilen(?:[^a-zA-Z]|\b),Zuilen,1242,10059,9,72,0.125
(?:[^a-zA-Z]|\b)zuilichem(?:[^a-zA-Z]|\b),Zuilichem,1243,11036,1,1,1.0
(?:[^a-zA-Z]|\b)zundert(?:[^a-zA-Z]|\b),Zundert,879,11192,1,4,0.25
(?:[^a-zA-Z]|\b)zutphen(?:[^a-zA-Z]|\b),Zutphen,301,10254,36,227,0.15859030837004406
(?:[^a-zA-Z]|\b)zwaag(?:[^a-zA-Z]|\b),Zwaag,475,10218,5,22,0.22727272727272727
(?:[^a-zA-Z]|\b)zwammerdam(?:[^a-zA-Z]|\b),Zwammerdam,1244,10675,3,15,0.2
(?:[^a-zA-Z]|\b)zwartewaal(?:[^a-zA-Z]|\b),Zwartewaal,641,10703,4,18,0.2222222222222222
(?:[^a-zA-Z]|\b)zwartsluis(?:[^a-zA-Z]|\b),Zwartsluis,192,10303,10,48,0.20833333333333334
(?:[^a-zA-Z]|\b)zweeloo(?:[^a-zA-Z]|\b),Zweeloo,138,10872,0,5,0.0
(?:[^a-zA-Z]|\b)zwijndrecht(?:[^a-zA-Z]|\b),Zwijndrecht,642,10468,6,25,0.24
(?:[^a-zA-Z]|\b)zwolle(?:[^a-zA-Z]|\b),Zwolle,193,10093,90,613,0.1468189233278956
(?:[^a-zA-Z]|\b)zwollerkerspel(?:[^a-zA-Z]|\b),Zwollerkerspel,1245,10654,1,30,0.03333333333333333
