Location_Regex,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)(st.?|sint).?jansteen(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?kruis(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?laurens(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?maartensd(ij|y)k(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)(st.?|sint).?michiels.?gestel(?:[^a-zA-Z]|\b),2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)(st.?|sint).?odili(e|ë)nberg(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?oedenrode(?:[^a-zA-Z]|\b),0,7,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?philipsland(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?pieter(?:[^a-zA-Z]|\b),3,13,0.23076923076923078
(?:[^a-zA-Z]|\b)stad.?aan.?.?t.?haringvliet(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)standdaarbuiten(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)staphorst(?:[^a-zA-Z]|\b),6,17,0.35294117647058826
(?:[^a-zA-Z]|\b)stavenisse(?:[^a-zA-Z]|\b),1,27,0.037037037037037035
(?:[^a-zA-Z]|\b)stavoren(?:[^a-zA-Z]|\b),8,25,0.32
(?:[^a-zA-Z]|\b)ste..?geertruid(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)stedum(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)steenberge(n|n.?en.?kruisland)(?:[^a-zA-Z]|\b),3,77,0.03896103896103896
(?:[^a-zA-Z]|\b)steenderen(?:[^a-zA-Z]|\b),1,4,0.25
(?:[^a-zA-Z]|\b)steenw(ij|y)k(?:[^a-zA-Z]|\b),18,91,0.1978021978021978
(?:[^a-zA-Z]|\b)steenw(ij|y)kerwold(?:[^a-zA-Z]|\b),3,8,0.375
(?:[^a-zA-Z]|\b)stein(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)stein(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)stellendam(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)stevensweert(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)stiphout(?:[^a-zA-Z]|\b),2,2,1.0
(?:[^a-zA-Z]|\b)stolw(ij|y)k(?:[^a-zA-Z]|\b),8,20,0.4
(?:[^a-zA-Z]|\b)stompw(ij|y)k(?:[^a-zA-Z]|\b),2,19,0.10526315789473684
(?:[^a-zA-Z]|\b)stoppeld(ij|y)k(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)stoutenburg(?:[^a-zA-Z]|\b),1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)strampro(ij|y)(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)stratum(?:[^a-zA-Z]|\b),0,5,0.0
(?:[^a-zA-Z]|\b)streefkerk(?:[^a-zA-Z]|\b),2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)str(ij|y)en(?:[^a-zA-Z]|\b),3,20,0.15
(?:[^a-zA-Z]|\b)str(ij|y)p(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)strucht(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)susteren(?:[^a-zA-Z]|\b),0,7,0.0
(?:[^a-zA-Z]|\b)swalmen(?:[^a-zA-Z]|\b),0,8,0.0
(?:[^a-zA-Z]|\b)h?e?.?t.?bildt(?:[^a-zA-Z]|\b),0,4,0.0
(?:[^a-zA-Z]|\b)t.?zandt(?:[^a-zA-Z]|\b),1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)tegelen(?:[^a-zA-Z]|\b),0,10,0.0
(?:[^a-zA-Z]|\b)ten.?boer(?:[^a-zA-Z]|\b),3,9,0.3333333333333333
(?:[^a-zA-Z]|\b)terhe(ij|y)den(?:[^a-zA-Z]|\b),6,33,0.18181818181818182
(?:[^a-zA-Z]|\b)termunten(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)terschelling(?:[^a-zA-Z]|\b),2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)teteringen(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)texel(?:[^a-zA-Z]|\b),18,233,0.07725321888412018
(?:[^a-zA-Z]|\b)tholen(?:[^a-zA-Z]|\b),15,61,0.2459016393442623
(?:[^a-zA-Z]|\b)thorn(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)tiel(?:[^a-zA-Z]|\b),15,89,0.16853932584269662
(?:[^a-zA-Z]|\b)tienhoven(?:[^a-zA-Z]|\b),2,14,0.14285714285714285
(?:[^a-zA-Z]|\b)tienhoven(?:[^a-zA-Z]|\b),2,14,0.14285714285714285
(?:[^a-zA-Z]|\b)tietjerksteradeel(?:[^a-zA-Z]|\b),1,4,0.25
(?:[^a-zA-Z]|\b)tilb(urg|\.)(?:[^a-zA-Z]|\b),34,159,0.2138364779874214
(?:[^a-zA-Z]|\b)nieuwe.?tonge(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)oude.?tonge(?:[^a-zA-Z]|\b),1,10,0.1
(?:[^a-zA-Z]|\b)tongelre(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)tubbergen(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)tull.?en.?.?t.?waal(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)twisk(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)ubach.?over.?worms(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)ubbergen(?:[^a-zA-Z]|\b),1,1,1.0
(?:[^a-zA-Z]|\b)uden(?:[^a-zA-Z]|\b),21,195,0.1076923076923077
(?:[^a-zA-Z]|\b)udenhout(?:[^a-zA-Z]|\b),4,22,0.18181818181818182
(?:[^a-zA-Z]|\b)uitgeest(?:[^a-zA-Z]|\b),14,50,0.28
(?:[^a-zA-Z]|\b)uithoorn(?:[^a-zA-Z]|\b),5,35,0.14285714285714285
(?:[^a-zA-Z]|\b)uithuizen(?:[^a-zA-Z]|\b),1,1,1.0
(?:[^a-zA-Z]|\b)uithuizermeeden(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)ulestraten(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)ulrum(?:[^a-zA-Z]|\b),2,12,0.16666666666666666
(?:[^a-zA-Z]|\b)urk(?:[^a-zA-Z]|\b),12,37,0.32432432432432434
(?:[^a-zA-Z]|\b)urmond(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)ursem(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)usquert(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)utingeradeel(?:[^a-zA-Z]|\b),1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)u.?trecht(?:[^a-zA-Z]|\b),378,1201,0.3147377185678601
(?:[^a-zA-Z]|\b)vaals(?:[^a-zA-Z]|\b),1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)valburg(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)valkenburg(?:[^a-zA-Z]|\b),5,45,0.1111111111111111
(?:[^a-zA-Z]|\b)valkenburg(?:[^a-zA-Z]|\b),5,45,0.1111111111111111
(?:[^a-zA-Z]|\b)valkenswaard(?:[^a-zA-Z]|\b),1,12,0.08333333333333333
(?:[^a-zA-Z]|\b)varik(?:[^a-zA-Z]|\b),3,7,0.42857142857142855
(?:[^a-zA-Z]|\b)veen(?:[^a-zA-Z]|\b),13,225,0.057777777777777775
(?:[^a-zA-Z]|\b)veendam(?:[^a-zA-Z]|\b),13,45,0.28888888888888886
(?:[^a-zA-Z]|\b)veenendaal(?:[^a-zA-Z]|\b),4,31,0.12903225806451613
(?:[^a-zA-Z]|\b)veere(?:[^a-zA-Z]|\b),4,32,0.125
(?:[^a-zA-Z]|\b)veghel(?:[^a-zA-Z]|\b),2,8,0.25
(?:[^a-zA-Z]|\b)veldhoven(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)veldhuizen(?:[^a-zA-Z]|\b),3,6,0.5
(?:[^a-zA-Z]|\b)velp(?:[^a-zA-Z]|\b),4,25,0.16
(?:[^a-zA-Z]|\b)vel(z|s)en(?:[^a-zA-Z]|\b),7,45,0.15555555555555556
(?:[^a-zA-Z]|\b)venhuizen(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)venlo(?:[^a-zA-Z]|\b),37,171,0.21637426900584794
(?:[^a-zA-Z]|\b)venray(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)vesse(m|m.?.?wintelre.?e?n?.?knegsel)(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)veur(?:[^a-zA-Z]|\b),3,19,0.15789473684210525
(?:[^a-zA-Z]|\b)vianen(?:[^a-zA-Z]|\b),7,40,0.175
(?:[^a-zA-Z]|\b)vierlingsbeek(?:[^a-zA-Z]|\b),1,4,0.25
(?:[^a-zA-Z]|\b)vierpolders(?:[^a-zA-Z]|\b),1,16,0.0625
(?:[^a-zA-Z]|\b)vinkevee(n|n.?e?n?.?waverveen)(?:[^a-zA-Z]|\b),11,32,0.34375
(?:[^a-zA-Z]|\b)vlaardingen(?:[^a-zA-Z]|\b),14,108,0.12962962962962962
(?:[^a-zA-Z]|\b)vlaardinger.?ambacht(?:[^a-zA-Z]|\b),0,9,0.0
(?:[^a-zA-Z]|\b)vlagtwedde(?:[^a-zA-Z]|\b),1,1,1.0
(?:[^a-zA-Z]|\b)vledder(?:[^a-zA-Z]|\b),2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)vleuten(?:[^a-zA-Z]|\b),6,102,0.058823529411764705
(?:[^a-zA-Z]|\b)vlieland(?:[^a-zA-Z]|\b),2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)vlierden(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)vl(ij|y)men(?:[^a-zA-Z]|\b),4,19,0.21052631578947367
(?:[^a-zA-Z]|\b)vlissingen(?:[^a-zA-Z]|\b),60,385,0.15584415584415584
(?:[^a-zA-Z]|\b)vlist(?:[^a-zA-Z]|\b),3,17,0.17647058823529413
(?:[^a-zA-Z]|\b)vlodrop(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)voerenda(e|a)l(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)vollenhove(?:[^a-zA-Z]|\b),8,23,0.34782608695652173
(?:[^a-zA-Z]|\b)vollenhove(?:[^a-zA-Z]|\b),8,23,0.34782608695652173
(?:[^a-zA-Z]|\b)voorburg(?:[^a-zA-Z]|\b),10,69,0.14492753623188406
(?:[^a-zA-Z]|\b)voorhout(?:[^a-zA-Z]|\b),5,31,0.16129032258064516
(?:[^a-zA-Z]|\b)voorschoten(?:[^a-zA-Z]|\b),14,45,0.3111111111111111
(?:[^a-zA-Z]|\b)voorst(?:[^a-zA-Z]|\b),6,36,0.16666666666666666
(?:[^a-zA-Z]|\b)vorden(?:[^a-zA-Z]|\b),3,15,0.2
(?:[^a-zA-Z]|\b)vreeland(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)vreesw(ij|y)k(?:[^a-zA-Z]|\b),9,41,0.21951219512195122
(?:[^a-zA-Z]|\b)vries(?:[^a-zA-Z]|\b),25,298,0.08389261744966443
(?:[^a-zA-Z]|\b)vriezenveen(?:[^a-zA-Z]|\b),1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)vr(ij|y)enban(?:[^a-zA-Z]|\b),1,21,0.047619047619047616
(?:[^a-zA-Z]|\b)vr(ij|y)hoeve.?cappelle(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)vrouwenpolder(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)vught(?:[^a-zA-Z]|\b),6,27,0.2222222222222222
(?:[^a-zA-Z]|\b)vuren(?:[^a-zA-Z]|\b),10,107,0.09345794392523364
(?:[^a-zA-Z]|\b)waalre(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)waalw(ij|y)k(?:[^a-zA-Z]|\b),6,41,0.14634146341463414
(?:[^a-zA-Z]|\b)waarde(?:[^a-zA-Z]|\b),55,441,0.12471655328798185
(?:[^a-zA-Z]|\b)waardenburg(?:[^a-zA-Z]|\b),2,11,0.18181818181818182
(?:[^a-zA-Z]|\b)waarder(?:[^a-zA-Z]|\b),8,28,0.2857142857142857
(?:[^a-zA-Z]|\b)waddin(x|ks)veen(?:[^a-zA-Z]|\b),5,29,0.1724137931034483
(?:[^a-zA-Z]|\b)waddin(x|ks)veen(?:[^a-zA-Z]|\b),5,29,0.1724137931034483
(?:[^a-zA-Z]|\b)wadeno(ij|y)en(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)wageningen(?:[^a-zA-Z]|\b),9,72,0.125
(?:[^a-zA-Z]|\b)wamel(?:[^a-zA-Z]|\b),3,5,0.6
(?:[^a-zA-Z]|\b)wanneperveen(?:[^a-zA-Z]|\b),4,8,0.5
(?:[^a-zA-Z]|\b)wanroo?(ij|y)(?:[^a-zA-Z]|\b),0,4,0.0
(?:[^a-zA-Z]|\b)wanssum(?:[^a-zA-Z]|\b),0,6,0.0
(?:[^a-zA-Z]|\b)warder(?:[^a-zA-Z]|\b),2,16,0.125
(?:[^a-zA-Z]|\b)warffum(?:[^a-zA-Z]|\b),1,5,0.2
(?:[^a-zA-Z]|\b)warmenhuizen(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)warmond(?:[^a-zA-Z]|\b),5,27,0.18518518518518517
(?:[^a-zA-Z]|\b)warnsveld(?:[^a-zA-Z]|\b),0,4,0.0
(?:[^a-zA-Z]|\b)waspik(?:[^a-zA-Z]|\b),1,17,0.058823529411764705
(?:[^a-zA-Z]|\b)wassenaar(?:[^a-zA-Z]|\b),10,81,0.12345679012345678
(?:[^a-zA-Z]|\b)watergraafsmeer(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)wateringen(?:[^a-zA-Z]|\b),4,38,0.10526315789473684
(?:[^a-zA-Z]|\b)waterlandkerkje(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)wedde(?:[^a-zA-Z]|\b),1,5,0.2
(?:[^a-zA-Z]|\b)weerselo(?:[^a-zA-Z]|\b),1,1,1.0
(?:[^a-zA-Z]|\b)weert(?:[^a-zA-Z]|\b),3,22,0.13636363636363635
(?:[^a-zA-Z]|\b)weesp(?:[^a-zA-Z]|\b),17,68,0.25
(?:[^a-zA-Z]|\b)weesperkarspel(?:[^a-zA-Z]|\b),10,29,0.3448275862068966
(?:[^a-zA-Z]|\b)wehl(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)wemeldinge(?:[^a-zA-Z]|\b),5,9,0.5555555555555556
(?:[^a-zA-Z]|\b)werkendam(?:[^a-zA-Z]|\b),19,44,0.4318181818181818
(?:[^a-zA-Z]|\b)werkhoven(?:[^a-zA-Z]|\b),1,15,0.06666666666666667
(?:[^a-zA-Z]|\b)wervershoof(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)wessem(?:[^a-zA-Z]|\b),5,17,0.29411764705882354
(?:[^a-zA-Z]|\b)westbroek(?:[^a-zA-Z]|\b),1,5,0.2
(?:[^a-zA-Z]|\b)westdongeradeel(?:[^a-zA-Z]|\b),2,8,0.25
(?:[^a-zA-Z]|\b)westdorpe(?:[^a-zA-Z]|\b),0,5,0.0
(?:[^a-zA-Z]|\b)westerbork(?:[^a-zA-Z]|\b),0,3,0.0
(?:[^a-zA-Z]|\b)westerhoven(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)westervoort(?:[^a-zA-Z]|\b),5,29,0.1724137931034483
(?:[^a-zA-Z]|\b)westkapelle(?:[^a-zA-Z]|\b),0,6,0.0
(?:[^a-zA-Z]|\b)westmaas(?:[^a-zA-Z]|\b),1,10,0.1
(?:[^a-zA-Z]|\b)weststellingwerf(?:[^a-zA-Z]|\b),4,11,0.36363636363636365
(?:[^a-zA-Z]|\b)westwoud(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)westzaan(?:[^a-zA-Z]|\b),2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)wierden(?:[^a-zA-Z]|\b),3,19,0.15789473684210525
(?:[^a-zA-Z]|\b)wieringen(?:[^a-zA-Z]|\b),0,22,0.0
(?:[^a-zA-Z]|\b)wieringerwaard(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)w(ij|y)chen(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)w(ij|y)denes(?:[^a-zA-Z]|\b),1,2,0.5
(?:[^a-zA-Z]|\b)w(ij|y)dewormer(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)w(ij|y)he(?:[^a-zA-Z]|\b),16,66,0.24242424242424243
(?:[^a-zA-Z]|\b)de.?w(ij|y)k(?:[^a-zA-Z]|\b),10,74,0.13513513513513514
(?:[^a-zA-Z]|\b)w(ij|y)k.?aan.?zee.?en.?duin(?:[^a-zA-Z]|\b),0,5,0.0
(?:[^a-zA-Z]|\b)w(ij|y)k.?b(ij|y).?duurstede(?:[^a-zA-Z]|\b),4,39,0.10256410256410256
(?:[^a-zA-Z]|\b)w(ij|y)(k|k.?e?n?.?aalburg)(?:[^a-zA-Z]|\b),52,597,0.08710217755443886
(?:[^a-zA-Z]|\b)w(ij|y)lre(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)w(ij|y)mbritseradeel(?:[^a-zA-Z]|\b),1,2,0.5
(?:[^a-zA-Z]|\b)w(ij|y)nandsrade(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)w(ij|y)ngaarden(?:[^a-zA-Z]|\b),4,35,0.11428571428571428
(?:[^a-zA-Z]|\b)wildervank(?:[^a-zA-Z]|\b),4,27,0.14814814814814814
(?:[^a-zA-Z]|\b)willemstad(?:[^a-zA-Z]|\b),1,36,0.027777777777777776
(?:[^a-zA-Z]|\b)willeskop(?:[^a-zA-Z]|\b),1,13,0.07692307692307693
(?:[^a-zA-Z]|\b)willige.?langerak(?:[^a-zA-Z]|\b),1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)wilnis(?:[^a-zA-Z]|\b),11,34,0.3235294117647059
(?:[^a-zA-Z]|\b)wilsum(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)winkel(?:[^a-zA-Z]|\b),18,180,0.1
(?:[^a-zA-Z]|\b)winschoten(?:[^a-zA-Z]|\b),18,58,0.3103448275862069
(?:[^a-zA-Z]|\b)winsum(?:[^a-zA-Z]|\b),3,8,0.375
(?:[^a-zA-Z]|\b)wintersw(ij|y)k(?:[^a-zA-Z]|\b),3,14,0.21428571428571427
(?:[^a-zA-Z]|\b)wisch(?:[^a-zA-Z]|\b),2,10,0.2
(?:[^a-zA-Z]|\b)wissenkerke(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)wittem(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)woensdrecht(?:[^a-zA-Z]|\b),9,32,0.28125
(?:[^a-zA-Z]|\b)woensel(?:[^a-zA-Z]|\b),0,0,0.0
(?:[^a-zA-Z]|\b)woerden(?:[^a-zA-Z]|\b),21,102,0.20588235294117646
(?:[^a-zA-Z]|\b)wognum(?:[^a-zA-Z]|\b),0,2,0.0
(?:[^a-zA-Z]|\b)wolphaartsd(ij|y)k(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)wonseradeel(?:[^a-zA-Z]|\b),2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)workum(?:[^a-zA-Z]|\b),5,52,0.09615384615384616
(?:[^a-zA-Z]|\b)wormer(?:[^a-zA-Z]|\b),0,7,0.0
(?:[^a-zA-Z]|\b)wormerveer(?:[^a-zA-Z]|\b),6,41,0.14634146341463414
(?:[^a-zA-Z]|\b)woubrugge(?:[^a-zA-Z]|\b),8,45,0.17777777777777778
(?:[^a-zA-Z]|\b)woudenberg(?:[^a-zA-Z]|\b),3,29,0.10344827586206896
(?:[^a-zA-Z]|\b)woudrichem(?:[^a-zA-Z]|\b),5,15,0.3333333333333333
(?:[^a-zA-Z]|\b)wouw(?:[^a-zA-Z]|\b),1,8,0.125
(?:[^a-zA-Z]|\b)zaamslag(?:[^a-zA-Z]|\b),3,11,0.2727272727272727
(?:[^a-zA-Z]|\b)zaandam(?:[^a-zA-Z]|\b),8,86,0.09302325581395349
(?:[^a-zA-Z]|\b)zaand(ij|y)k(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)zal(k|k.?e?n?.?veecaten)(?:[^a-zA-Z]|\b),3,7,0.42857142857142855
(?:[^a-zA-Z]|\b)zandvoort(?:[^a-zA-Z]|\b),1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)zeeland(?:[^a-zA-Z]|\b),53,183,0.2896174863387978
(?:[^a-zA-Z]|\b)zeelst(?:[^a-zA-Z]|\b),0,1,0.0
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),9,28,0.32142857142857145
